_id,addresses,admin_graphql_api_id,created_at,currency,default_address,email,email_marketing_consent,first_name,id,last_name,last_order_id,last_order_name,multipass_identifier,note,orders_count,phone,sms_marketing_consent,state,tags,tax_exempt,tax_exemptions,total_spent,updated_at,verified_email
17453901817186380,"[{'id': 68303884150423885, 'customer_id': 17453901817186380, 'first_name': 'ULrMPG', 'last_name': 'PQYlz', 'company': None, 'address1': '346 OPfBeY wfP', 'address2': None, 'city': 'Cincinnati', 'province': 'OH', 'country': 'TW', 'zip': '45201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/17453901817186380,2021-05-14T09:53:26+00:00,,"{'id': 68303884150423885, 'customer_id': 17453901817186380, 'first_name': 'ULrMPG', 'last_name': 'PQYlz', 'company': None, 'address1': '346 OPfBeY wfP', 'address2': None, 'city': 'Cincinnati', 'province': 'OH', 'country': 'TW', 'zip': '45201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",EaYU@test.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",ULrMPG,17453901817186380,PQYlz,,,,,0,,,disabled,,False,[],0.00,2021-05-14T09:53:26+00:00,True
40271988939963211,"[{'id': 51748610972803144, 'customer_id': 40271988939963211, 'first_name': 'yXmofv', 'last_name': 'rhlkI', 'company': None, 'address1': '855 KFhnBj FRe', 'address2': None, 'city': 'Las Vegas', 'province': 'NV', 'country': 'IQ', 'zip': '89101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/40271988939963211,2020-09-21T18:01:51+00:00,,"{'id': 51748610972803144, 'customer_id': 40271988939963211, 'first_name': 'yXmofv', 'last_name': 'rhlkI', 'company': None, 'address1': '855 KFhnBj FRe', 'address2': None, 'city': 'Las Vegas', 'province': 'NV', 'country': 'IQ', 'zip': '89101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",MLEW@yahoo.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",yXmofv,40271988939963211,rhlkI,,,,,0,,,disabled,,False,[],0.00,2020-09-21T18:01:51+00:00,True
45132982831006787,"[{'id': 23444326129041228, 'customer_id': 45132982831006787, 'first_name': 'JMcMBE', 'last_name': 'eSAuR', 'company': None, 'address1': '345 RbkHKl pPn', 'address2': None, 'city': 'Stockton', 'province': 'CA', 'country': 'CV', 'zip': '95201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/45132982831006787,2020-06-05T17:28:55+00:00,,"{'id': 23444326129041228, 'customer_id': 45132982831006787, 'first_name': 'JMcMBE', 'last_name': 'eSAuR', 'company': None, 'address1': '345 RbkHKl pPn', 'address2': None, 'city': 'Stockton', 'province': 'CA', 'country': 'CV', 'zip': '95201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",zUlp@example.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",JMcMBE,45132982831006787,eSAuR,,,,,0,,,disabled,,False,[],0.00,2020-06-05T17:28:55+00:00,True
14029124319588418,"[{'id': 20653763303073100, 'customer_id': 14029124319588418, 'first_name': 'RnYBld', 'last_name': 'hbKpJ', 'company': None, 'address1': '658 ZXvCme MSr', 'address2': None, 'city': 'New York', 'province': 'NY', 'country': 'KG', 'zip': '10001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/14029124319588418,2020-05-30T07:15:19+00:00,,"{'id': 20653763303073100, 'customer_id': 14029124319588418, 'first_name': 'RnYBld', 'last_name': 'hbKpJ', 'company': None, 'address1': '658 ZXvCme MSr', 'address2': None, 'city': 'New York', 'province': 'NY', 'country': 'KG', 'zip': '10001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",apbw@outlook.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",RnYBld,14029124319588418,hbKpJ,,,,,0,,,disabled,,False,[],0.00,2020-05-30T07:15:19+00:00,True
56389351033770048,"[{'id': 37671865649609546, 'customer_id': 56389351033770048, 'first_name': 'NeVSXF', 'last_name': 'qduIo', 'company': None, 'address1': '787 AVvkVK KjZ', 'address2': None, 'city': 'St. Louis', 'province': 'MO', 'country': 'SN', 'zip': '63101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/56389351033770048,2021-10-03T04:43:13+00:00,,"{'id': 37671865649609546, 'customer_id': 56389351033770048, 'first_name': 'NeVSXF', 'last_name': 'qduIo', 'company': None, 'address1': '787 AVvkVK KjZ', 'address2': None, 'city': 'St. Louis', 'province': 'MO', 'country': 'SN', 'zip': '63101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",djqS@test.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",NeVSXF,56389351033770048,qduIo,,,,,0,,,disabled,,False,[],0.00,2021-10-03T04:43:13+00:00,True
47881165065970761,"[{'id': 3248524271961154, 'customer_id': 47881165065970761, 'first_name': 'mucDvg', 'last_name': 'Nibus', 'company': None, 'address1': '584 uSSlCs JZR', 'address2': None, 'city': 'Houston', 'province': 'TX', 'country': 'AE', 'zip': '77001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/47881165065970761,2021-04-07T23:18:40+00:00,,"{'id': 3248524271961154, 'customer_id': 47881165065970761, 'first_name': 'mucDvg', 'last_name': 'Nibus', 'company': None, 'address1': '584 uSSlCs JZR', 'address2': None, 'city': 'Houston', 'province': 'TX', 'country': 'AE', 'zip': '77001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",Refp@outlook.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",mucDvg,47881165065970761,Nibus,,,,,0,,,disabled,,False,[],0.00,2021-04-07T23:18:40+00:00,True
65060133504669511,"[{'id': 12429911213647430, 'customer_id': 65060133504669511, 'first_name': 'kPeNrU', 'last_name': 'VWlVC', 'company': None, 'address1': '528 fWDpRl PVL', 'address2': None, 'city': 'Minneapolis', 'province': 'MN', 'country': 'AO', 'zip': '55401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/65060133504669511,2021-08-30T16:09:48+00:00,,"{'id': 12429911213647430, 'customer_id': 65060133504669511, 'first_name': 'kPeNrU', 'last_name': 'VWlVC', 'company': None, 'address1': '528 fWDpRl PVL', 'address2': None, 'city': 'Minneapolis', 'province': 'MN', 'country': 'AO', 'zip': '55401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",iHxq@yahoo.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",kPeNrU,65060133504669511,VWlVC,,,,,0,,,disabled,,False,[],0.00,2021-08-30T16:09:48+00:00,True
1572614066530881,"[{'id': 34565370199665486, 'customer_id': 1572614066530881, 'first_name': 'EkByEh', 'last_name': 'Ajnzp', 'company': None, 'address1': '017 kSYASb GFK', 'address2': None, 'city': 'New York', 'province': 'NY', 'country': 'KP', 'zip': '10001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/1572614066530881,2020-07-03T19:55:12+00:00,,"{'id': 34565370199665486, 'customer_id': 1572614066530881, 'first_name': 'EkByEh', 'last_name': 'Ajnzp', 'company': None, 'address1': '017 kSYASb GFK', 'address2': None, 'city': 'New York', 'province': 'NY', 'country': 'KP', 'zip': '10001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",cEHF@example.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",EkByEh,1572614066530881,Ajnzp,,,,,0,,,disabled,,False,[],0.00,2020-07-03T19:55:12+00:00,True
60120265077932877,"[{'id': 44805191556443727, 'customer_id': 60120265077932877, 'first_name': 'VhzzWc', 'last_name': 'HVrUf', 'company': None, 'address1': '355 LozqPI fbh', 'address2': None, 'city': 'Orlando', 'province': 'FL', 'country': 'BN', 'zip': '32801', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/60120265077932877,2020-08-19T20:16:42+00:00,,"{'id': 44805191556443727, 'customer_id': 60120265077932877, 'first_name': 'VhzzWc', 'last_name': 'HVrUf', 'company': None, 'address1': '355 LozqPI fbh', 'address2': None, 'city': 'Orlando', 'province': 'FL', 'country': 'BN', 'zip': '32801', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",btGD@example.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",VhzzWc,60120265077932877,HVrUf,,,,,0,,,disabled,,False,[],0.00,2020-08-19T20:16:42+00:00,True
43588438931251523,"[{'id': 44796747638574918, 'customer_id': 43588438931251523, 'first_name': 'SBZEnX', 'last_name': 'viUZG', 'company': None, 'address1': '883 zHjpqq atz', 'address2': None, 'city': 'Chula Vista', 'province': 'CA', 'country': 'MM', 'zip': '91910', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/43588438931251523,2020-07-22T18:25:31+00:00,,"{'id': 44796747638574918, 'customer_id': 43588438931251523, 'first_name': 'SBZEnX', 'last_name': 'viUZG', 'company': None, 'address1': '883 zHjpqq atz', 'address2': None, 'city': 'Chula Vista', 'province': 'CA', 'country': 'MM', 'zip': '91910', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",BkOK@yahoo.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",SBZEnX,43588438931251523,viUZG,,,,,0,,,disabled,,False,[],0.00,2020-07-22T18:25:31+00:00,True
33890354612326989,"[{'id': 11907527027563341, 'customer_id': 33890354612326989, 'first_name': 'DQeaZf', 'last_name': 'xvwDU', 'company': None, 'address1': '293 UNAiZT oSd', 'address2': None, 'city': 'Houston', 'province': 'TX', 'country': 'LS', 'zip': '77001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/33890354612326989,2021-06-05T20:59:35+00:00,,"{'id': 11907527027563341, 'customer_id': 33890354612326989, 'first_name': 'DQeaZf', 'last_name': 'xvwDU', 'company': None, 'address1': '293 UNAiZT oSd', 'address2': None, 'city': 'Houston', 'province': 'TX', 'country': 'LS', 'zip': '77001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",SMgo@test.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",DQeaZf,33890354612326989,xvwDU,,,,,0,,,disabled,,False,[],0.00,2021-06-05T20:59:35+00:00,True
26759867076033092,"[{'id': 38755935272954186, 'customer_id': 26759867076033092, 'first_name': 'UmowRj', 'last_name': 'XLTsn', 'company': None, 'address1': '853 ILDNwp uwb', 'address2': None, 'city': 'Kansas City', 'province': 'MO', 'country': 'PG', 'zip': '64101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/26759867076033092,2021-04-15T00:29:15+00:00,,"{'id': 38755935272954186, 'customer_id': 26759867076033092, 'first_name': 'UmowRj', 'last_name': 'XLTsn', 'company': None, 'address1': '853 ILDNwp uwb', 'address2': None, 'city': 'Kansas City', 'province': 'MO', 'country': 'PG', 'zip': '64101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",lDwo@test.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",UmowRj,26759867076033092,XLTsn,,,,,0,,,disabled,,False,[],0.00,2021-04-15T00:29:15+00:00,True
14803654810858050,"[{'id': 52513364060614721, 'customer_id': 14803654810858050, 'first_name': 'OGATVN', 'last_name': 'IcExW', 'company': None, 'address1': '918 OfXGfZ qot', 'address2': None, 'city': 'Greensboro', 'province': 'NC', 'country': 'DJ', 'zip': '27401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/14803654810858050,2021-01-27T01:53:16+00:00,,"{'id': 52513364060614721, 'customer_id': 14803654810858050, 'first_name': 'OGATVN', 'last_name': 'IcExW', 'company': None, 'address1': '918 OfXGfZ qot', 'address2': None, 'city': 'Greensboro', 'province': 'NC', 'country': 'DJ', 'zip': '27401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",bUSL@outlook.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",OGATVN,14803654810858050,IcExW,,,,,0,,,disabled,,False,[],0.00,2021-01-27T01:53:16+00:00,True
64140979987023941,"[{'id': 52260463904507983, 'customer_id': 64140979987023941, 'first_name': 'bHkJVK', 'last_name': 'aJoXS', 'company': None, 'address1': '265 hThccJ JNy', 'address2': None, 'city': 'Boston', 'province': 'MA', 'country': 'LI', 'zip': '02101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/64140979987023941,2020-10-15T11:43:50+00:00,,"{'id': 52260463904507983, 'customer_id': 64140979987023941, 'first_name': 'bHkJVK', 'last_name': 'aJoXS', 'company': None, 'address1': '265 hThccJ JNy', 'address2': None, 'city': 'Boston', 'province': 'MA', 'country': 'LI', 'zip': '02101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",ebva@test.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",bHkJVK,64140979987023941,aJoXS,,,,,0,,,disabled,,False,[],0.00,2020-10-15T11:43:50+00:00,True
42387739313152331,"[{'id': 22769697938992453, 'customer_id': 42387739313152331, 'first_name': 'yHmyLm', 'last_name': 'qasaq', 'company': None, 'address1': '567 pVLcoD hiq', 'address2': None, 'city': 'Wichita', 'province': 'KS', 'country': 'GB', 'zip': '67201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/42387739313152331,2021-02-20T11:29:26+00:00,,"{'id': 22769697938992453, 'customer_id': 42387739313152331, 'first_name': 'yHmyLm', 'last_name': 'qasaq', 'company': None, 'address1': '567 pVLcoD hiq', 'address2': None, 'city': 'Wichita', 'province': 'KS', 'country': 'GB', 'zip': '67201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",mBtB@test.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",yHmyLm,42387739313152331,qasaq,,,,,0,,,disabled,,False,[],0.00,2021-02-20T11:29:26+00:00,True
42703399307021896,"[{'id': 71501100632306752, 'customer_id': 42703399307021896, 'first_name': 'UJOcwa', 'last_name': 'jKMhB', 'company': None, 'address1': '059 tkjyVO WLL', 'address2': None, 'city': 'Nashville', 'province': 'TN', 'country': 'NP', 'zip': '37201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/42703399307021896,2021-09-13T19:14:56+00:00,,"{'id': 71501100632306752, 'customer_id': 42703399307021896, 'first_name': 'UJOcwa', 'last_name': 'jKMhB', 'company': None, 'address1': '059 tkjyVO WLL', 'address2': None, 'city': 'Nashville', 'province': 'TN', 'country': 'NP', 'zip': '37201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",YCJQ@outlook.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",UJOcwa,42703399307021896,jKMhB,,,,,0,,,disabled,,False,[],0.00,2021-09-13T19:14:56+00:00,True
63045126431654729,"[{'id': 56402025037710914, 'customer_id': 63045126431654729, 'first_name': 'QMwyWm', 'last_name': 'pegbp', 'company': None, 'address1': '555 rzkWjr NEe', 'address2': None, 'city': 'Colorado Springs', 'province': 'CO', 'country': 'CV', 'zip': '80901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/63045126431654729,2020-12-28T14:49:57+00:00,,"{'id': 56402025037710914, 'customer_id': 63045126431654729, 'first_name': 'QMwyWm', 'last_name': 'pegbp', 'company': None, 'address1': '555 rzkWjr NEe', 'address2': None, 'city': 'Colorado Springs', 'province': 'CO', 'country': 'CV', 'zip': '80901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",emsV@test.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",QMwyWm,63045126431654729,pegbp,,,,,0,,,disabled,,False,[],0.00,2020-12-28T14:49:57+00:00,True
29832005702377295,"[{'id': 38993330284891203, 'customer_id': 29832005702377295, 'first_name': 'kUyOtK', 'last_name': 'hoOFQ', 'company': None, 'address1': '287 SxFQTe WWF', 'address2': None, 'city': 'Arlington', 'province': 'TX', 'country': 'BJ', 'zip': '76010', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/29832005702377295,2020-11-03T21:05:27+00:00,,"{'id': 38993330284891203, 'customer_id': 29832005702377295, 'first_name': 'kUyOtK', 'last_name': 'hoOFQ', 'company': None, 'address1': '287 SxFQTe WWF', 'address2': None, 'city': 'Arlington', 'province': 'TX', 'country': 'BJ', 'zip': '76010', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",JGkq@gmail.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",kUyOtK,29832005702377295,hoOFQ,,,,,0,,,disabled,,False,[],0.00,2020-11-03T21:05:27+00:00,True
56505887694828101,"[{'id': 59183714158734926, 'customer_id': 56505887694828101, 'first_name': 'deBSQa', 'last_name': 'viApt', 'company': None, 'address1': '760 QdfnYP BFn', 'address2': None, 'city': 'Jersey City', 'province': 'NJ', 'country': 'RE', 'zip': '07301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/56505887694828101,2021-09-20T08:12:51+00:00,,"{'id': 59183714158734926, 'customer_id': 56505887694828101, 'first_name': 'deBSQa', 'last_name': 'viApt', 'company': None, 'address1': '760 QdfnYP BFn', 'address2': None, 'city': 'Jersey City', 'province': 'NJ', 'country': 'RE', 'zip': '07301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",fEnt@gmail.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",deBSQa,56505887694828101,viApt,,,,,0,,,disabled,,False,[],0.00,2021-09-20T08:12:51+00:00,True
59101174125238343,"[{'id': 41200828415392077, 'customer_id': 59101174125238343, 'first_name': 'KiwCMF', 'last_name': 'ustMM', 'company': None, 'address1': '968 QhogZg qHa', 'address2': None, 'city': 'San Antonio', 'province': 'TX', 'country': 'MH', 'zip': '78201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/59101174125238343,2021-01-15T22:36:30+00:00,,"{'id': 41200828415392077, 'customer_id': 59101174125238343, 'first_name': 'KiwCMF', 'last_name': 'ustMM', 'company': None, 'address1': '968 QhogZg qHa', 'address2': None, 'city': 'San Antonio', 'province': 'TX', 'country': 'MH', 'zip': '78201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",EYlG@test.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",KiwCMF,59101174125238343,ustMM,,,,,0,,,disabled,,False,[],0.00,2021-01-15T22:36:30+00:00,True
54820860139495497,"[{'id': 58604056376352587, 'customer_id': 54820860139495497, 'first_name': 'sULvWu', 'last_name': 'BFsJN', 'company': None, 'address1': '002 VoGzKS Scw', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'CW', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/54820860139495497,2020-01-01T19:45:34+00:00,,"{'id': 58604056376352587, 'customer_id': 54820860139495497, 'first_name': 'sULvWu', 'last_name': 'BFsJN', 'company': None, 'address1': '002 VoGzKS Scw', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'CW', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",ChdV@yahoo.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",sULvWu,54820860139495497,BFsJN,,,,,0,,,disabled,,False,[],0.00,2020-01-01T19:45:34+00:00,True
70874823242896711,"[{'id': 13446382174321995, 'customer_id': 70874823242896711, 'first_name': 'jfgdkX', 'last_name': 'AKjHn', 'company': None, 'address1': '474 NaYeOC rif', 'address2': None, 'city': 'Denver', 'province': 'CO', 'country': 'BS', 'zip': '80201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/70874823242896711,2021-08-29T13:12:30+00:00,,"{'id': 13446382174321995, 'customer_id': 70874823242896711, 'first_name': 'jfgdkX', 'last_name': 'AKjHn', 'company': None, 'address1': '474 NaYeOC rif', 'address2': None, 'city': 'Denver', 'province': 'CO', 'country': 'BS', 'zip': '80201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",bIrw@outlook.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",jfgdkX,70874823242896711,AKjHn,,,,,0,,,disabled,,False,[],0.00,2021-08-29T13:12:30+00:00,True
43229604084473152,"[{'id': 5952438210182990, 'customer_id': 43229604084473152, 'first_name': 'toSzfp', 'last_name': 'NAVHD', 'company': None, 'address1': '068 MuRwSy QEN', 'address2': None, 'city': 'Miami', 'province': 'FL', 'country': 'LI', 'zip': '33101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/43229604084473152,2020-01-06T12:43:29+00:00,,"{'id': 5952438210182990, 'customer_id': 43229604084473152, 'first_name': 'toSzfp', 'last_name': 'NAVHD', 'company': None, 'address1': '068 MuRwSy QEN', 'address2': None, 'city': 'Miami', 'province': 'FL', 'country': 'LI', 'zip': '33101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",Ecyu@gmail.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",toSzfp,43229604084473152,NAVHD,,,,,0,,,disabled,,False,[],0.00,2020-01-06T12:43:29+00:00,True
71266620934463555,"[{'id': 17894632844346182, 'customer_id': 71266620934463555, 'first_name': 'pTDQas', 'last_name': 'DyEnA', 'company': None, 'address1': '124 JnAFev ohk', 'address2': None, 'city': 'Jersey City', 'province': 'NJ', 'country': 'MU', 'zip': '07301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/71266620934463555,2021-03-08T14:25:59+00:00,,"{'id': 17894632844346182, 'customer_id': 71266620934463555, 'first_name': 'pTDQas', 'last_name': 'DyEnA', 'company': None, 'address1': '124 JnAFev ohk', 'address2': None, 'city': 'Jersey City', 'province': 'NJ', 'country': 'MU', 'zip': '07301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",gDFc@outlook.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",pTDQas,71266620934463555,DyEnA,,,,,0,,,disabled,,False,[],0.00,2021-03-08T14:25:59+00:00,True
30502915801790790,"[{'id': 110262451371849, 'customer_id': 30502915801790790, 'first_name': 'fqXqnR', 'last_name': 'vlZJS', 'company': None, 'address1': '891 xekNuW JpT', 'address2': None, 'city': 'Buffalo', 'province': 'NY', 'country': 'KY', 'zip': '14201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/30502915801790790,2020-02-06T23:04:56+00:00,,"{'id': 110262451371849, 'customer_id': 30502915801790790, 'first_name': 'fqXqnR', 'last_name': 'vlZJS', 'company': None, 'address1': '891 xekNuW JpT', 'address2': None, 'city': 'Buffalo', 'province': 'NY', 'country': 'KY', 'zip': '14201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",DhoF@yahoo.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",fqXqnR,30502915801790790,vlZJS,,,,,0,,,disabled,,False,[],0.00,2020-02-06T23:04:56+00:00,True
37963689366058567,"[{'id': 40758246745039951, 'customer_id': 37963689366058567, 'first_name': 'hHqgMa', 'last_name': 'hvfMQ', 'company': None, 'address1': '963 DuLduD bPp', 'address2': None, 'city': 'San Francisco', 'province': 'CA', 'country': 'YE', 'zip': '94101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/37963689366058567,2020-06-16T23:19:14+00:00,,"{'id': 40758246745039951, 'customer_id': 37963689366058567, 'first_name': 'hHqgMa', 'last_name': 'hvfMQ', 'company': None, 'address1': '963 DuLduD bPp', 'address2': None, 'city': 'San Francisco', 'province': 'CA', 'country': 'YE', 'zip': '94101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",YVBA@yahoo.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",hHqgMa,37963689366058567,hvfMQ,,,,,0,,,disabled,,False,[],0.00,2020-06-16T23:19:14+00:00,True
54315446294957899,"[{'id': 30305593761100106, 'customer_id': 54315446294957899, 'first_name': 'ykCbxA', 'last_name': 'yVEmH', 'company': None, 'address1': '910 FPPTny uVZ', 'address2': None, 'city': 'Austin', 'province': 'TX', 'country': 'HR', 'zip': '73301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/54315446294957899,2020-11-18T23:35:11+00:00,,"{'id': 30305593761100106, 'customer_id': 54315446294957899, 'first_name': 'ykCbxA', 'last_name': 'yVEmH', 'company': None, 'address1': '910 FPPTny uVZ', 'address2': None, 'city': 'Austin', 'province': 'TX', 'country': 'HR', 'zip': '73301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",VPZt@yahoo.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",ykCbxA,54315446294957899,yVEmH,,,,,0,,,disabled,,False,[],0.00,2020-11-18T23:35:11+00:00,True
